id_barang_pemda;kode_barang;nama_barang;no_regristrasi;kode_pemilik;id_ruang_asal;nama_ruang_asal;bidang_ruang_asal;tempat_ruang_asal;id_ruang_sekarang;nama_ruang_sekarang;bidang_ruang_sekarang;tempat_ruang_sekarang;tgl_pembelian;tgl_pembukuan;merk;type;kategori;ukuran_CC;no_pabrik;no_rangka;no_bpkb;bahan;no_mesin;no_polisi;kondisi_barang;masa_manfaat;harga_awal;harga_total;keterangan;foto_barang
21010010012000230;1.3.2.10.001.002.002;Laptop;4;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;12000000;0.00;;
21010010012000289;1.3.2.10.002.003.002;Monitor;2;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;2350000;0.00;;
21010010012000290;1.3.2.10.002.003.002;Monitor;3;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;2350000;0.00;;
21010010012000291;1.3.2.10.002.003.002;Monitor;4;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;2350000;0.00;;
21010010012000349;1.3.2.10.002.004.003;Hub;4;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;500000;0.00;;
21010010012000350;1.3.2.10.002.004.003;Hub;5;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;500000;0.00;;
21010010012000351;1.3.2.10.002.004.003;Hub;6;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;500000;0.00;;
21010010012000352;1.3.2.10.002.004.003;Hub;7;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;500000;0.00;;
21010010012000353;1.3.2.10.002.004.003;Hub;8;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;500000;0.00;;
21010010012000354;1.3.2.10.002.004.003;Hub;9;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;700000;0.00;;
21010010012000355;1.3.2.10.002.004.003;Hub;10;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2013-01-30;2013-01-30;;;;;;;;;;;Baik;;315000;0.00;;
21010010012000143;1.3.2.05.002.006.012;Wireless;3;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;1500000;0.00;;
21010010012000144;1.3.2.05.002.006.012;Wireless;4;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;1500000;0.00;;
21010010012000145;1.3.2.05.002.006.012;Wireless;5;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;1500000;0.00;;
21010010012000146;1.3.2.05.002.006.012;Wireless;6;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;1500000;0.00;;
21010010012000147;1.3.2.05.002.006.012;Wireless;7;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;1500000;0.00;;
21010010012000148;1.3.2.05.002.006.012;Wireless;8;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;1500000;0.00;;
21010010012000149;1.3.2.05.002.006.012;Wireless;9;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;1500000;0.00;;
21010010012000150;1.3.2.05.002.006.012;Wireless;10;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;1500000;0.00;;
21010010012000151;1.3.2.05.002.006.012;Wireless;11;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;1500000;0.00;;
21010010012000152;1.3.2.05.002.006.012;Wireless;12;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;1500000;0.00;;
21010010012000153;1.3.2.05.002.006.012;Wireless;13;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;500000;0.00;;
21010010012000154;1.3.2.05.002.006.012;Wireless;14;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;500000;0.00;;
21010010012000155;1.3.2.05.002.006.012;Wireless;15;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;500000;0.00;;
21010010012000156;1.3.2.05.002.006.012;Wireless;16;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;500000;0.00;;
21010010012000157;1.3.2.05.002.006.012;Wireless;17;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;500000;0.00;;
21010010012000158;1.3.2.05.002.006.012;Wireless;18;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;500000;0.00;;
21010010012000159;1.3.2.05.002.006.012;Wireless;19;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;500000;0.00;;
21010010012000160;1.3.2.05.002.006.012;Wireless;20;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;500000;0.00;;
21010010012000161;1.3.2.05.002.006.012;Wireless;21;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;500000;0.00;;
21010010012000162;1.3.2.05.002.006.012;Wireless;22;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;500000;0.00;;
21010010012000175;1.3.2.05.002.006.018;Unit Power Supply;13;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;7900000;0.00;;
21010010012000184;1.3.2.05.002.006.023;Tustel;3;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;8000000;0.00;;
21010010012000386;1.3.2.05.002.003.006;Kursi Kerja Pejabat Eselon IV;2;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;1000000;0.00;;
21010010012000387;1.3.2.05.002.003.006;Kursi Kerja Pejabat Eselon IV;3;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;1000000;0.00;;
21010010012000397;1.3.2.06.001.002.105;Layar Fillm/Projector;1;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;1900000;0.00;;
21010010012000219;1.3.2.10.001.002.001;P.C Unit;21;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;8250000;0.00;;
21010010012000220;1.3.2.10.001.002.001;P.C Unit;22;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;8250000;0.00;;
21010010012000221;1.3.2.10.001.002.001;P.C Unit;23;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;8250000;0.00;;
21010010012000222;1.3.2.10.001.002.001;P.C Unit;24;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;8250000;0.00;;
21010010012000223;1.3.2.10.001.002.001;P.C Unit;25;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;8250000;0.00;;
21010010012000224;1.3.2.10.001.002.001;P.C Unit;26;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;8250000;0.00;;
21010010012000231;1.3.2.10.001.002.002;Laptop;5;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;6900000;0.00;;
21010010012000280;1.3.2.10.002.003.003;Printer ( Peralatan Personal Komputer );7;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;1200000;0.00;;
21010010012000281;1.3.2.10.002.003.003;Printer ( Peralatan Personal Komputer );8;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2014-01-30;2014-01-30;;;;;;;;;;;Baik;;1200000;0.00;;
21010010012000064;1.3.2.05.001.005.023;Overhead Projector;6;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Baik;;9500000;0.00;;
21010010012000135;1.3.2.05.002.006.002;Televisi;3;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Baik;;8200000;0.00;;
21010010012000394;1.3.2.05.002.006.021;Camera Video;3;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Baik;;3927012;0.00;;
21010010012000395;1.3.2.05.002.006.021;Camera Video;4;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Baik;;1099388;0.00;;
21010010012000181;1.3.2.05.002.006.021;Camera Video;5;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Kurang Baik;;14900000;0.00;;
21010010012000404;1.3.2.06.001.001.016;Compact Disc Player;1;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Baik;;367500;0.00;;
21010010012000438;1.3.2.06.001.001.096;Peralatan Studio Audio Lainnya ( dst );9;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Baik;;12457000;0.00;;
21010010012000488;1.3.2.10.001.002.001;P.C Unit;28;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Baik;;7450000;0.00;;
21010010012000233;1.3.2.10.001.002.002;Laptop;7;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Baik;;9500000;0.00;;
21010010012000294;1.3.2.10.002.003.002;Monitor;7;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Baik;;1928500;0.00;;
21010010012000295;1.3.2.10.002.003.002;Monitor;8;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Baik;;1928500;0.00;;
21010010012000313;1.3.2.10.002.003.007;External;6;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Baik;;920000;0.00;;
21010010012000343;1.3.2.10.002.004.002;Router;1;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Baik;;8500000;0.00;;
21010010012000344;1.3.2.10.002.004.002;Router;2;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2015-01-30;2015-01-30;;;;;;;;;;;Baik;;8500000;0.00;;
21010010012000024;1.3.2.02.001.004.001;Sepeda Motor;16;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;16350000;0.00;;
21010010012000053;1.3.2.05.001.005.003;Papan visual/Papan nama;3;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;278750;0.00;;
21010010012000054;1.3.2.05.001.005.003;Papan visual/Papan nama;4;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;278750;0.00;;
21010010012000065;1.3.2.05.001.005.023;Overhead Projector;7;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;6810250;0.00;;
21010010012000427;1.3.2.06.001.001.074;Digital Audio Storage System;4;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;8901975;0.00;;
21010010012000428;1.3.2.06.001.001.074;Digital Audio Storage System;5;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;8901975;0.00;;
21010010012000429;1.3.2.06.001.001.074;Digital Audio Storage System;6;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;7693500;0.00;;
21010010012000287;1.3.2.10.002.003.003;Printer ( Peralatan Personal Komputer );16;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;2500000;0.00;;
21010010012000314;1.3.2.10.002.003.007;External;7;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;1475000;0.00;;
21010010012000315;1.3.2.10.002.003.007;External;8;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;1475000;0.00;;
21010010012000316;1.3.2.10.002.003.007;External;9;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;1475000;0.00;;
21010010012000317;1.3.2.10.002.003.007;External;10;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;1475000;0.00;;
21010010012000318;1.3.2.10.002.003.007;External;11;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;2900000;0.00;;
21010010012000319;1.3.2.10.002.003.007;External;12;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;2900000;0.00;;
21010010012000320;1.3.2.10.002.003.007;External;13;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;2900000;0.00;;
21010010012000321;1.3.2.10.002.003.007;External;14;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;2900000;0.00;;
21010010012000356;1.3.2.10.002.004.003;Hub;11;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;1550000;0.00;;
21010010012000357;1.3.2.10.002.004.003;Hub;12;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;1550000;0.00;;
21010010012000358;1.3.2.10.002.004.003;Hub;13;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2016-01-30;2016-01-30;;;;;;;;;;;Baik;;1350000;0.00;;
21010010012000307;1.3.2.10.002.003.003;Printer ( Peralatan Personal Komputer );18;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2017-01-30;2017-01-30;;;;;;;;;;;Baik;;2070000;0.00;;
21010010012000493;1.3.2.05.002.006.021;Camera Video;7;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2018-05-16;2018-05-16;;;;;;;;;;;Baik;;13960000;0.00;;
21010010012000573;1.3.2.05.002.001.030;Kursi Rapat;22;12;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;13;12.11.09.21.01.01.01;Bidang Informatika Dan Statistik;Dinkominfotik Kab. Brebes;2018-11-16;2018-11-16;;;;;;;;;;;baik;;350000;0.00;;
